userId,college_id,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life,timestamp
21,3441,8.4,8.9,7.4,9,8.2,7.7,9.3,1418063254
21,3442,8.1,8.7,7,8.4,8,8.2,8,1417378121
21,3443,7.4,8,5.3,7.8,8.3,7.8,7.2,1376823741
21,3444,7.4,8.2,6.5,8.8,7.8,5.6,7.5,1452051990
21,3445,7.9,8.2,7.7,8.3,8.3,6.3,8.7,1417378446
21,3446,8.2,9,6.8,8.8,9,7.1,8.6,1452052044
21,3447,--,--,--,--,--,--,--,1418063085
21,3448,8.5,8.5,7,--,--,--,--,1418846853
21,3449,7.7,8,7,8.3,9,5.4,8.4,1403460883
21,3450,8.2,9,6,8,8,--,--,1427558171
21,3451,--,--,--,--,--,--,--,1403637459
21,3452,9.3,--,--,--,--,--,--,1403460418
21,3453,8.5,7.8,7.8,9.3,9.5,8.3,8,1468113351
21,3454,8.3,9,8,8.5,8.5,8,7.5,1427558503
21,3455,--,--,--,--,--,--,--,1412967989
21,3456,--,--,--,--,--,--,--,1427558186
21,3457,--,--,--,--,--,--,--,1441826928
21,3458,7.8,7,8,8,9,8,7,1468113562
21,3459,7.4,7,6,8.5,--,--,--,1376823495
21,3460,8.8,9,8,9,8,--,--,1441393230
21,3461,7.9,9,8,8.7,8,6,7.7,1418063513
21,3462,--,--,--,--,--,--,--,1419025209
21,3463,7.8,8.5,7.3,7.8,8.3,7.3,7.3,1376823737
21,3464,8.1,9,9,8.5,7.5,7,7.5,1421521751
21,3465,--,--,--,--,--,--,--,1412967541
21,3466,7.9,8.3,7,8.8,8,8,7.5,1427558545
21,3467,8,8.3,7.9,8.4,8.8,7.7,7.1,1423422271
21,3468,7.8,8.4,7.5,7.7,8.2,7.8,7.3,1500702119
21,3469,7.8,7.9,7.5,8.2,7.9,7.3,7.8,1468113607
21,3470,7.9,8.1,6.8,8.5,8,7.8,7.9,1468113389
21,3471,7.8,8.3,7.5,8.3,7.9,7.3,7.5,1423422268
21,3472,8,7.8,7.6,7.8,8.9,7.4,8.7,1412967546
21,3473,7.7,8.3,7.1,8.6,7.4,6.9,8,1419794800
21,3474,6.2,6.9,5.2,7.1,6.4,4.9,6.4,1419794430
21,3475,6.8,6.9,6.2,7.4,7.7,6.4,6.4,1468113374
21,3476,7.8,7.9,7.2,7.9,8.5,7,8,1419794523
21,3477,8.3,8.4,7.9,8.4,8.4,7.6,8.9,1407617748
21,3478,8.5,8.6,8.1,8.5,8.8,8.5,8.2,1500701830
21,3479,10,--,--,--,--,--,--,1418926516
21,3480,8,7.9,7.1,8.1,8.8,7.3,8.6,1468113535
21,3481,7.6,8.1,7.1,8.1,7.9,6.5,7.8,1419025406
21,3482,7.1,7.1,6.7,7.1,7.1,7,7.3,1412967862
21,3483,7.5,7.9,7,7.7,7.8,6.7,7.6,1441826981
21,3484,8.4,8.2,8.3,8.2,9.2,7.7,9,1468113532
21,3485,8.6,8.8,8.4,9.3,8.8,7.1,9.1,1452051960
21,3486,8.1,8.1,7.4,8.2,8.2,8.1,8.7,1418847046
21,3487,8.1,8.1,7.3,8.7,8.1,7.9,8.4,1419795394
21,3488,7.2,7.1,7.6,7.6,7.7,6.3,6.8,1376823744
21,3489,7.3,7.2,6.9,7.3,8.1,7,7.1,1419794924
21,3490,7.9,8.2,7.4,8,7.9,7.9,7.7,1468113317
21,3491,8.3,8.3,8.5,8,9,7.9,8.2,1418063012
21,3492,7.6,7.7,8.4,7.9,7.7,6.4,7.4,1423422284
21,3493,8.7,8.9,8.9,8.6,8.7,8.5,8.7,1419795323
21,3494,7.5,7.8,6.7,7.5,8.8,6.3,8,1441826938
21,3495,7.3,7.1,6.7,7.9,7.7,6.9,7.4,1418847003
21,3496,7.7,7.8,7.3,8.1,7.8,7.2,8,1468113385
21,3497,8,8.3,6.8,8.8,8.2,8,8,1412968153
21,3498,7.9,8.7,7,8.5,8.2,6.9,8.3,1419025376
21,3499,7.5,8.4,7.5,8.1,7.5,7.6,6.1,1441393020
21,3500,7.7,8.2,7.7,8,7.7,6.5,8.2,1419794777
21,3501,7.8,8,7.7,8,8.4,6.6,8,1427558538
21,3502,8.6,8.6,8.2,8.4,9,8.6,8.8,1452052079
21,3503,7.9,8.3,8,8,8.3,8,7,1500701875
21,3504,7.9,8.2,7.5,7.9,7.5,7.7,8.3,1418926532
21,3505,8.8,9.3,8.3,9.7,8.3,7.7,9.3,1419025199
21,3506,7.5,8.1,7,8,7.7,6.5,7.7,1419795367
21,3507,7.7,7.7,7.3,7.5,8.9,6.5,8,1419794453
21,3508,7.5,7.6,7.2,7.7,8.3,6.8,7.6,1418846850
21,3509,8,8.4,7.4,8.3,8,6.8,8.8,1427558206
21,3510,8.1,8.6,7.6,8.5,8.1,7.1,8.8,1418846865
21,3511,8.6,8.6,8.6,8.9,8.7,8.3,8.5,1427558240
21,3512,8.2,8.6,7.4,8.4,8.6,8,8.1,1421521681
21,3513,7.4,7.1,7.6,7.4,7.5,7.1,7.7,1418932202
21,3514,7.7,7.8,7.1,7.6,8.6,7.1,8.1,1418063166
21,3515,7.5,7.4,7.3,7.5,8.3,6.6,7.6,1436989953
21,3516,8.8,9.1,9.1,8.7,8.6,8.5,8.7,1468113498
21,3517,7,7.2,6.4,7.7,7,6.8,6.8,1412967987
21,3518,7.8,8,7.5,8.1,7.7,7.3,8.1,1441393049
21,3519,7.8,7.6,7.5,7.7,8.8,7.3,7.9,1418926552
21,3520,7.8,8,8,7.9,8.4,7,7.5,1441393053
21,3521,8.2,7.7,8.3,8.3,8.9,7.6,8.4,1418063440
21,3522,8,8.3,8,7.8,8.7,7.4,7.9,1468113329
21,3523,5.6,5.9,6,6.4,6.2,4,5.1,1419795371
21,3524,8,8,7.6,8.1,8.4,7.5,8.1,1418063237
21,3525,7.1,7.7,6.5,7.5,7.6,6.1,6.9,1468113336
21,3526,8.6,9,8.3,8.5,8.1,9.3,8.3,1423422327
21,3527,8.4,8.3,8.4,8.8,9.1,7.2,8.8,1468114339
21,3528,7.5,7.7,6.7,7.7,8,7.3,7.8,1427558499
21,3529,9.1,9.7,8,8.7,--,--,--,1427558669
21,3530,7.9,8.3,7,8.4,8,7.2,8.4,1423422377
21,3531,7.8,8.1,7.2,7.7,7.1,8.4,8.1,1419794692
21,3532,7.7,8.4,7.4,8.2,6.3,8.4,7.4,1468113332
21,3533,8.3,9,8,8.4,8,8.7,7.6,1418062991
21,3534,6.7,7.1,6.1,8,6.6,5.6,6.6,1419794434
21,3535,8,8.7,6.2,8.8,8.3,8,8,1441826957
21,3536,8.1,8.5,7.3,8.5,8.5,7.8,7.9,1418063017
21,3537,7.1,7.7,6,7.8,5.7,7.8,7.7,1418063462
21,3538,7.7,8.5,5.5,8.5,8,7.5,8.1,1419795339
21,3539,7.8,8.6,7,8.5,7.7,7.3,7.8,1500701958
21,3540,8,8.3,7.4,8.4,7.8,7.8,8.2,1468114333
21,3541,8.4,9,7.9,9.1,8.4,7.6,8.1,1376823135
21,3542,8.9,8.6,8.2,9.3,9.4,8.6,9.3,1418846981
21,3543,7.8,8,7,8.2,8,7.5,8,1441826975
21,3544,8.1,8.8,7.5,8.6,8.4,7.4,7.9,1418063469
21,3545,8.1,8.2,7.2,8.1,8.5,7.8,8.6,1427558933
21,3546,7.7,7.6,7,8.2,7.8,7.4,7.9,1441393005
21,3547,9.3,9.4,8.9,9.5,9.6,8.7,9.4,1376823593
21,3548,7.5,7.9,7,7.7,7.8,6.8,7.9,1376823571
21,3549,8.3,8.2,8.3,8.2,9.1,7.7,8.2,1403461682
21,3550,8.1,7.8,7.9,8.2,9.4,6.9,8.3,1418932178
21,3551,8.5,9,7.9,8.6,9,7.8,8.5,1403460734
21,3552,7.7,8.5,7,8.3,7.1,8.1,6.9,1403460742
21,3553,7.8,8.7,7.4,8,7.5,7.1,7.9,1403460687
21,3554,8.5,8.5,8,8.4,9.3,8.1,8.6,1403460758
21,3555,8,8.3,6.8,8.8,8.2,8,8,1403461849
21,3556,8.5,9,7.8,8.8,8.5,8.5,8.3,1403460773
21,3557,8.3,8.4,8.2,8.5,8.4,8,8.2,1376823555
21,3558,7.9,8.7,7,8.5,8.2,6.9,8.3,1403460755
21,3559,7.7,8.2,7.7,8,7.7,6.5,8.2,1376823528
21,3560,5.7,7,5,7,9,1,5,1403460744
21,3561,7.5,7.3,7.3,8.3,6.5,7.8,7.5,1403460713
21,3562,8.6,8.6,8.2,8.4,9,8.6,8.8,1403460501
21,3563,8.8,9.3,8.3,9.7,8.3,7.7,9.3,1403460671
21,3564,7.9,8.3,7.7,7.9,8.3,6.5,8.4,1403460712
21,3565,8.8,9,8.5,9.5,8.2,7.8,9.5,1403460774
21,3566,8,8.4,7.4,8.3,8,6.8,8.8,1403460491
21,3567,8.1,8.6,7.6,8.5,8.1,7.1,8.8,1403461701
21,3568,7.6,7.9,7.3,7.8,8,6.7,7.8,1403461833
21,3569,8.5,8.4,7.7,8.5,8.9,8.7,8.7,1403460683
21,3570,7.5,7.4,7.2,8,7.2,7.2,7.8,1418846905
21,3571,7.9,8.4,7,8.4,7,8,8.5,1403460183
21,3572,8.6,8.8,8.8,8.5,9,8.3,8.3,1403460178
21,3573,8.5,9,8.2,8.6,8,8.5,8.6,1403460685
21,3574,7.7,7.8,7.4,8,7.7,7.4,7.6,1403459964
21,3575,7.7,8,7.6,7.9,7.8,7.2,7.7,1403460691
21,3576,8.8,8.6,9,9,9.1,8.4,8.7,1403459951
21,3577,8.8,8.7,8.7,9,9,8.4,8.8,1418846877
21,3578,8.8,8.9,8.5,8.7,9.3,8.8,8.5,1418063180
21,3579,7.6,7.5,7,8.2,7.5,7.9,7.4,1403460679
21,3580,8.9,9.2,8.5,9.2,8.3,8.8,9.1,1418063184
21,3581,6,6.3,7.8,6,6,4,6,1403460188
21,3582,8.2,8,8,8,9,8,8,1500701759
21,3583,--,--,--,--,--,--,--,1468113609
21,3584,8.1,8.7,7.3,8,7.6,9,7.7,1403461870
21,3585,8,8.7,7.4,7.9,8.3,8.5,7.2,1403460482
21,3586,8.6,8.8,7.4,9,8.5,9.4,8.7,1423422297
21,3587,8.5,8.8,7.2,8.2,8.9,8.8,9,1403460135
21,3588,8.5,8.6,8.2,8.7,6.8,9.2,9.4,1403460128
21,3589,7.7,8.6,6.9,8.5,7.7,6.5,7.7,1403460101
21,3590,7.8,8,6.8,8.1,8.2,7.7,8,1407619805
21,3591,8.1,8.1,7.3,7.8,7.9,9.1,8.1,1403460142
21,3592,7.9,7.7,8.3,8.3,7.8,7.5,8,1468113465
21,3593,7.3,7.8,6.4,7.7,7.6,7.3,6.8,1407617738
21,3594,7.8,8.7,6.4,8.6,8,7.5,7.5,1412967458
21,3595,8,8.2,7.4,8.2,8.1,7.8,8.4,1403460536
21,3596,7.9,8.3,7.6,7.9,8.2,7.8,7.3,1403460530
21,3597,6.9,8.1,6.2,8.1,7.3,3.9,7.8,1403460346
21,3598,7.4,8,7.3,8.4,7,6.1,7.7,1439751899
21,3599,8,8.1,7.7,8.5,7.6,7.6,8.2,1403460002
21,3600,7.9,8.2,8,8,7.8,7.6,7.8,1418063411
21,3601,--,--,--,--,--,--,--,1500701849
21,3602,7.5,8.8,6.9,8.2,7.7,5,8.1,1418063384
21,3603,8,8.9,7.3,8,8,7.6,8.4,1412967449
21,3604,6.5,7,6.2,8.1,5.8,4.2,7.8,1468113309
21,3605,7.5,7.1,7,8.3,7.3,6.9,8.1,1419794281
21,3606,7.8,8.5,7.4,8.4,8.3,6.3,8,1452052151
21,3607,6.9,7,6.5,7.7,7.5,5.2,7.6,1441393892
21,3608,7.9,8.3,7.4,8.3,7.6,7.7,8.2,1441393075
21,3609,7.4,7.8,6.4,8.7,8.5,5.6,7.6,1418063541
21,3610,8.2,8.6,8.3,8.4,7.9,7.9,8,1423422308
21,3611,7,6.5,6.8,8.1,6.2,6.8,7.6,1452051997
21,3612,7,7.7,6.7,7.8,7.5,4.9,7.5,1418063202
21,3613,--,--,--,--,--,--,--,1468113298
21,3614,8.3,8.6,7.6,8.3,8.7,8,8.5,1419794255
21,3615,8.6,8.4,8.1,8.2,9.2,8.6,9,1419794206
21,3616,8.3,8.6,8,8.3,7.9,8.8,8.3,1419794218
21,3617,7.9,8.1,7.3,7.7,7.9,8.3,7.9,1418063173
21,3618,--,--,--,--,--,--,--,1419793939
21,3619,7.1,7.3,6.7,7,7.3,6.3,8.2,1468113211
21,3620,7.4,7.7,6.8,7.8,7.8,6.6,7.8,1419794090
21,3621,8.1,8.3,7.6,8.5,8.4,7.4,8.5,1419794135
21,3622,8.3,8.5,7.5,8.5,8.5,8.5,8.5,1436989603
21,3623,7.6,8,7.2,7.2,9.2,6.9,6.8,1452051525
21,3624,8.1,9.5,7.5,8.3,8.5,6.7,8,1441392878
21,3625,7.7,8,8.1,7.1,8,7.1,7.6,1452052163
21,3626,8.2,8.4,7.4,8.9,8,8.4,8.3,1452052140
21,3627,8.3,8.6,7.2,8.6,8.6,8.5,8.1,1483340695
21,3628,8.4,8.6,8.1,8.3,8.1,8.8,8.3,1500701517
21,3629,--,--,--,--,--,--,--,1500701836
21,3630,--,--,--,--,--,--,--,1452051910
21,3631,8.4,8.9,7.3,8.6,8.1,8.8,8.4,1436989795
21,3632,7.8,8.1,7,8,8.5,6.9,8,1436989597
21,3633,7.5,7.9,7.1,7.8,7.4,6.6,7.9,1436989206
21,3634,8.2,9,6,9.4,8.2,9.1,7.5,1439752061
21,3635,6.9,7.5,6.5,7,7,6.5,7,1441392913
21,3636,8.8,--,--,--,--,--,--,1452051811
21,3637,7.9,8.5,6.9,8.6,7.3,7.9,8.4,1500701506
21,3638,--,--,--,--,--,--,--,1436989145
21,3639,7.2,7.7,6.7,7,7.3,7.7,6.7,1436989124
21,3640,7.5,8.1,7.2,8.1,8,6.7,7.1,1452051788
21,3641,6.7,6.7,6.7,7,6,7,7,1452051829
21,3642,8.6,8.6,8,8.3,9,9.3,8.3,1500701931
21,3643,7.9,8,7.5,8.3,7.3,7.9,8.1,1436989816
21,3644,6.1,7,5.5,6.5,6.5,4,7,1441394002
21,3645,8.1,8.1,7.8,7.9,8.6,7.7,8.2,1441394001
21,3646,7.7,8.4,6.5,7.9,7.8,6.7,8.6,1441393919
21,3647,8.2,8.4,8.3,8.4,8.4,7.8,8.1,1441393974
21,3648,8,8.3,7.9,7.6,8,8,8.3,1452051867
21,3649,7,7.1,6.6,6.9,7.4,7.1,6.7,1452051514
21,3650,7.6,7.8,7.1,7.9,7.9,7.3,7.7,1452051884
21,3651,7.9,8.5,5.5,9,8,7.7,8.8,1452051802
21,3652,7.8,8.1,7.1,7.8,8,8,7.8,1452051859
21,3653,8.5,8.5,8.5,8.6,8.7,8.4,8.5,1500701826
21,3654,8.7,8.7,8.3,9.3,9,8.3,8.7,1468113965
21,3655,--,--,--,--,--,--,--,1468113939
21,3656,8.8,9,8,9.3,9,9,8.7,1500701551
21,3657,8.2,8.3,8.3,8.2,8.3,7.7,8.3,1500702132
21,3658,--,--,--,--,--,--,--,1483340772
21,3659,--,--,--,--,--,--,--,1483340756
21,3660,9.2,8,--,--,--,--,--,1500701525
21,3661,6.9,7.8,6,8.8,5.8,4.4,8.4,1500701559
21,3662,8.6,--,--,--,--,--,--,1500701120
22,3663,--,--,--,--,--,--,--,1268330607
22,3664,7.8,8.8,7,9,8,5.4,8.6,1268726081
22,3665,8.5,8.7,8,8.7,8.3,7.7,9.7,1268726368
22,3666,8.2,8.3,7.6,8.8,7.9,8,8.6,1268726193
22,3667,8,8,--,--,8,8,--,1268726309
22,3668,6.2,6.8,4.8,7.8,6,5.4,6.6,1268726271
22,3669,--,--,--,--,--,--,--,1268726337
22,3670,9.1,9.2,8.6,9.3,9.2,9.2,8.8,1268726053
22,3671,9.2,9.6,9,9.3,9.1,9.1,9.3,1268726374
22,3672,8.5,8.9,7.6,9,8.7,8.1,8.8,1268330594
22,3673,7.4,8.1,6.7,8,7.9,6.5,7.2,1268330620
22,3674,7.8,8,7.3,7.5,8,8,8,1268726043
22,3675,8.5,8.5,7.8,8.7,9.1,7.9,8.7,1268726061
22,3676,8.8,8.4,9.3,8.8,9,8.1,9.1,1268330584
22,3677,7,7.2,6,7.7,7.2,6.8,7,1268330627
22,3678,8.1,8.4,7.5,8.4,8.1,7.8,8.3,1268726085
22,3679,8.1,9,9,8,8,7.5,7,1268726093
22,3680,9,9.3,8.4,9.3,9.3,9.2,8.7,1268726211
22,3681,8,8,7.1,7.6,8.7,8.2,8.6,1268726071
22,3682,--,--,--,--,--,--,--,1268726047
22,3683,7.8,7.9,8.4,7.6,7.7,8,7.2,1268726113
22,3684,8.5,8.5,8.5,8.6,8.8,8.2,8.2,1268726778
22,3685,7.7,8,7.4,7.9,8.3,7,7.6,1268726106
22,3686,8.1,8.7,7.7,8.5,8.3,7.8,7.7,1268727393
22,3687,7.4,7.8,6.8,7.5,7.5,7.1,7.5,1268727157
22,3688,6.5,6.8,6.4,6.9,7,5.4,6.3,1268726837
22,3689,8.2,8.4,7.8,8.3,8.7,7.7,8.2,1268726317
22,3690,7.7,8.4,6.3,8.6,7.9,7.4,7.4,1268726758
22,3691,9,9,--,--,--,--,--,1268727100
22,3692,7.4,7.6,7.4,7.1,7.8,6.8,7.5,1268726799
22,3693,5,6.5,1,6,5.5,5,6,1268726741
22,3694,8.5,8.9,7.9,8.9,8.4,8.2,8.4,1268727180
22,3695,8.2,--,--,--,--,--,--,1268726490
22,3696,7.6,7.9,7.1,8.1,7.6,7.8,7,1268727454
22,3697,8,8.2,7.2,8.7,7.6,7.8,8.4,1268726967
22,3698,4,4,2,7,4,3,4,1268726600
22,3699,--,--,--,--,--,--,--,1268727375
22,3700,6.5,6.5,6.3,6.5,7.3,5.3,7.3,1268727442
22,3701,8.4,--,--,--,--,--,--,1268726990
22,3702,8.7,9.1,8.1,8.9,8.7,8.4,9.1,1268726251
22,3703,8.1,9,7.5,8.1,8.5,7.5,8.2,1268727353
22,3704,8.7,9,8.4,8.9,9.2,8.2,8.5,1268727056
22,3705,7.5,8,7.2,7.7,7.9,6.9,7.4,1268727162
22,3706,8.3,8.4,7.8,8.3,9.4,7.1,8.7,1268727177
22,3707,7.9,8.8,7.2,8.3,8,7,7.8,1268727381
22,3708,8.5,8.5,8.3,9.2,8.9,7.5,8.3,1268727450
22,3709,8.4,9,7.2,8.7,9.2,8.1,8.4,1268726826
22,3710,7.7,9,7.7,8.5,7.8,6,7,1268726814
22,3711,8.3,8,7.7,9,9.3,7.8,7.7,1268727068
22,3712,8.3,--,--,9,--,8,8,1268726358
22,3713,7.6,8.5,6,9,6.8,8,7.4,1268726753
22,3714,8.8,8,8,8.5,9.5,9,9.5,1268727332
22,3715,9.1,9.4,8.6,9.4,9,8.8,9.5,1268726926
22,3716,7.1,7,5,6.5,9,7,8,1268727433
22,3717,7.7,8.7,6.7,9,7,7.7,7.3,1268726851
22,3718,7.7,8.4,7.2,8.3,8.2,6.8,7.5,1268726636
22,3719,7.9,8.4,7,8,8.4,6.6,8.9,1268726782
22,3720,7.6,8.1,7.1,7.9,7.9,6.8,7.5,1268726811
22,3721,7.5,7.3,7.1,7.7,7.5,7.4,7.8,1268726287
22,3722,8.1,8.4,7.6,8.5,8.1,7.9,8.2,1268726531
22,3723,8,8.8,6.7,7.6,8,8.2,8.4,1268726785
22,3724,7.2,7.6,6.5,7.9,7.4,6.6,7,1268726944
22,3725,8.1,8.7,7.9,7.9,7.7,8.6,7.5,1268727113
22,3726,8.5,8.7,8.3,8.7,8.3,8,8.7,1268727389
22,3727,7.8,8,9.5,6.7,8,6.7,7.7,1268726866
22,3728,8.3,8.5,7.4,8.6,9.4,8.3,7.4,1268727348
22,3729,7.8,8.1,6.8,7.9,8.1,7.7,8.2,1268726703
22,3730,8.4,--,--,--,--,--,--,1268727357
22,3731,8.2,8,7.9,8.1,8.9,7.6,8.7,1268726686
22,3732,7.4,7.6,7.3,7.4,8,6.5,7.4,1268726523
22,3733,7.2,7.6,6.6,7.5,7.5,6,7.9,1268726502
22,3734,8.3,8.7,8.1,8.4,8.8,7.2,8.6,1268727239
22,3735,8.5,8.5,8.2,8.1,7.6,9.1,9.2,1268726235
22,3736,8.3,8.8,7.9,8.5,8.8,7.2,8.6,1268726623
22,3737,8.1,8,7.6,8.1,8.8,7.1,8.8,1268726958
22,3738,8.6,9.1,7.9,9.2,8.6,8.2,8.7,1268727409
22,3739,8.1,8.3,7.6,8.2,8.7,7.3,8.3,1268726871
22,3740,--,--,--,--,--,--,--,1268726773
22,3741,9.2,9.1,8.8,9.9,9.2,8.7,9.3,1268727279
22,3742,--,--,--,--,--,--,--,1268726935
22,3743,8.2,8.6,7.5,8.3,8.6,7.9,8.1,1268726734
22,3744,--,--,--,--,--,--,--,1268727414
22,3745,--,--,--,--,--,--,--,1268726712
22,3746,--,--,--,--,--,--,--,1268726542
22,3747,--,--,--,--,--,--,--,1268726520
22,3748,4.7,7,4,7,6,2,2,1268726262
22,3749,6.9,6,5.5,8.5,7.5,6.5,7.5,1268727326
22,3750,7.1,7.2,6.6,7.5,8,5.8,7.7,1268726651
22,3751,8.5,8.5,7.8,8.7,9,8.2,8.6,1268726807
22,3752,7,7.7,4.3,8.5,6.7,7.5,7,1268726845
22,3753,8,7.6,7.4,8.5,8,8.2,8.1,1268727137
22,3754,7.9,7.7,7.6,7.9,8.6,6.9,8.6,1268727289
22,3755,7.6,7.9,6.9,7.9,7.5,7.7,7.8,1268727474
22,3756,6.7,6.6,6.1,7.3,6.5,6.6,7.1,1268726606
22,3757,8.2,8.2,7.9,8.3,8.3,8.2,8.1,1268727308
22,3758,7,7.2,6.7,7,7.5,6.9,6.8,1268726559
22,3759,7.8,7.9,7.5,8.1,8,6.8,8.3,1268726349
22,3760,7.5,8.1,7.3,7.8,8.1,6.5,7.4,1268727294
22,3761,8.2,8,7.9,8.1,8.9,7.6,8.7,1268726640
22,3762,8,8.5,7.2,8.2,8,7.7,8.1,1268726902
22,3763,7.8,8,7.7,8,8.4,6.6,8,1268727214
22,3764,8.7,9,8,9.1,9,8.2,8.8,1268727313
22,3765,8,8.4,7.6,8.3,8.4,7.2,8.2,1268726549
22,3766,7.8,8.1,7.5,8,8.1,6.9,8.1,1268726579
22,3767,7.9,8.4,7.4,8.4,7.9,7.2,8.3,1268727036
22,3768,7.5,8.4,7.5,8.1,7.5,7.6,6.1,1268727079
22,3769,8.6,8.6,8.1,8.8,8.7,8.6,8.8,1268726299
22,3770,7.9,8.2,7.5,7.9,7.5,7.7,8.3,1268726672
22,3771,8.6,9.1,7.9,9.2,8.6,8.2,8.7,1268726278
22,3772,8.4,8.5,8,8,9,8.5,8.5,1268726556
22,3773,9.2,9.1,8.8,9.9,9.2,8.7,9.3,1268727244
22,3774,8.2,8.6,7.5,8.3,8.6,7.9,8.1,1268726494
22,3775,--,--,--,--,--,--,--,1268726512
22,3776,7.5,7.5,7,8.2,8.1,6.6,7.5,1268727419
22,3777,--,--,--,--,--,--,--,1268726748
22,3778,7.6,8.3,7.3,8.7,7.5,6.7,7.3,1268726596
22,3779,4.7,7,4,7,6,2,2,1268727107
22,3780,8.2,8.6,7.4,8.4,8.6,8,8.1,1268726172
22,3781,8,7.6,7.4,8.5,8,8.2,8.1,1268726132
23,3782,7.9,7.7,7.6,7.9,8.6,6.9,8.6,1107342267
23,3783,7.6,7.9,6.9,7.9,7.5,7.7,7.8,1107341574
23,3784,7.7,7.8,7.1,7.6,8.6,7.1,8.1,1107341750
23,3785,9,9.6,8.8,8.8,9.4,8.6,8.8,1107163741
23,3786,8.8,9.1,9.1,8.7,8.6,8.5,8.7,1107164183
23,3787,8.1,8.1,7.3,8.7,8.1,7.9,8.4,1107162721
23,3788,7.8,8.4,7.3,7.8,8.3,7,7.9,1107162524
23,3789,7,7.2,6.4,7.7,7,6.8,6.8,1107341697
23,3790,8,8.8,7.4,7.3,9,7.5,8,1107163773
23,3791,8.1,8.7,8,8.3,8.8,7.9,7.1,1107342187
23,3792,7.3,7.7,7,7.2,8,5.7,8.2,1107164085
23,3793,7.6,8.3,7.4,7.8,7.5,6.2,8.1,1107164178
23,3794,5.9,7,4.5,7.7,6,3.7,6.7,1107342160
23,3795,8,8.5,6.5,8.6,9,7.2,8.2,1107164433
23,3796,8.3,8.5,7.6,8.3,8.8,8.3,8.2,1107162895
23,3797,7.6,9,7.8,8.6,9.8,4.2,6,1107341586
23,3798,8.1,7.9,8.3,8.2,7.9,7.7,8.4,1107164374
23,3799,8.2,8.2,8.4,8.5,8.2,7.7,8.4,1107341701
23,3800,8,8.1,8,8.1,8.4,7.7,7.8,1107163336
23,3801,7.4,7.7,6.8,7.1,7.7,7.1,7.8,1107164206
23,3802,7.8,8,7.2,8.3,7.6,7.4,8.3,1107164418
23,3803,6.3,5.7,7.5,7.3,5.3,4.7,7.1,1107163409
23,3804,6.9,7.4,7.1,6.8,7,5.9,7.1,1107164441
23,3805,--,--,--,--,--,--,--,1107164855
23,3806,--,--,--,--,--,--,--,1107162966
23,3807,8.7,9,8,9.3,--,--,--,1107342203
23,3808,8.1,8,7.5,8.5,8,8,8.5,1107164077
23,3809,--,--,--,--,--,--,--,1107341620
23,3810,6.2,7,4,7,7,4,8,1107163817
23,3811,7.5,8,7.3,7,8.3,6.6,7.7,1107341920
23,3812,--,--,--,--,--,--,--,1107163646
23,3813,6.8,8.3,5.3,7.7,8.7,4.3,6.7,1107163763
23,3814,6.3,7,--,--,6,6,--,1107341582
23,3815,--,--,--,--,--,--,--,1107341788
23,3816,8.2,8.8,7.6,9,9,7,7.6,1107341565
23,3817,7.2,7.3,6.7,7.3,7.7,7,7.3,1107341571
23,3818,--,--,--,--,--,--,--,1107162888
23,3819,8.6,8.8,7.9,8.8,8.8,8.5,8.6,1107162640
23,3820,8.2,8.3,7.5,8.6,8.5,8,8,1107164469
23,3821,8.1,8,8,8.3,8.3,8,8,1107341579
23,3822,8.3,9.2,7.7,8.6,8.6,7.5,8.4,1107341647
23,3823,8.3,8.1,7.4,8.5,9.1,8,8.4,1107164383
23,3824,8.5,8.7,8.3,8.4,9.3,8.1,8.1,1107163341
23,3825,8.4,8.5,8.2,8.6,8.8,7.8,8.4,1107341684
23,3826,6.6,8,5.8,7.5,7.5,4.8,6,1107163618
23,3827,8.6,9,8.4,9.6,8.4,8.2,8.2,1107162927
23,3828,5.4,8,1.5,7.5,7,4.2,4.3,1107162947
23,3829,8.7,9,8.5,9,8,9,8.5,1107341801
23,3830,6.6,8,5.3,6.2,7.4,6.5,6,1107162670
23,3831,7.8,8,7.4,8.4,6.9,7.8,8.3,1107162687
23,3832,5.2,5,5,8.5,4.5,4.5,3.5,1107341734
23,3833,6.4,7.5,5.5,8,6,5,6.3,1107163719
23,3834,8.4,8.9,7.6,8.3,8.5,8.3,8.5,1107341607
23,3835,7.5,8,7,7.8,9.3,6.3,6.8,1107341726
23,3836,5.8,6.5,4.5,5.5,6,4.5,7.5,1107163495
23,3837,8,8.5,7.7,8.1,8.1,8.1,7.6,1107162632
23,3838,8.1,8.5,7.5,8.5,8,7.8,8.3,1107342166
23,3839,7.3,7.7,6.3,8,7.7,7.6,6.7,1107163869
23,3840,7.2,7.4,7,7.6,7.9,6.1,7.4,1107341560
23,3841,7.8,8.3,6.9,8.2,8.6,7.6,6.9,1107162645
23,3842,7.6,7.1,7.1,7.8,7.8,7.8,7.8,1107162537
23,3843,7.5,7.3,6.7,8.2,7.7,7.6,7.7,1107163578
23,3844,8.1,8.3,7.8,8.4,8.1,7.7,8.1,1107163015
23,3845,7.6,8.2,6.3,8.2,7.9,7.2,7.8,1107162759
23,3846,8.7,8.8,8.2,8.8,8.9,8.8,8.9,1107341802
