college_id,College_Name,State,Stream
3863,"CMR Group of Institutions, Hyderabad ",Telangana,Pharmacy
3864,"St. Mary’s Group of Institutions, Hyderabad ",Telangana,Pharmacy
3865,Sana Engineering College ,Telangana,Pharmacy
3866,Nalla Narasimha Reddy Education Society's Group of ,Telangana,Pharmacy
3867,Brilliant Grammar School Educational Society's Group of ,Telangana,Pharmacy
3868,"Aurora Group of Institutions, Hyderabad ",Telangana,Pharmacy
3869,"Avanthi Educational Society, Hyderabad ",Telangana,Pharmacy
3870,Institute of Science and Technology ,Telangana,Pharmacy
3871,"University College of Technology, Osmania University, Hyderabad ",Telangana,Pharmacy
3872,"SVS Group of Institutions, Warangal ",Telangana,Pharmacy
3873,Hasvita Group of Institutions ,Telangana,Pharmacy
3874,Vivekananda Group of Institutions ,Telangana,Pharmacy
3875,"Arvindaksha Educational Society’s Group of Institutions, Suryapet ",Telangana,Pharmacy
3876,Madhira Institute of Technology & Science ,Telangana,Pharmacy
3877,"Mohammadiya Educational Society, Khammam ",Telangana,Pharmacy
3878,"Devi Ahilya Vishwavidyalaya, Indore ",Madhya pradesh,Pharmacy
3879,B.R. Nahata College of Pharmacy ,Madhya pradesh,Pharmacy
3880,"Amity University, Gwalior ",Madhya pradesh,Pharmacy
3881,Barkatullah University ,Madhya pradesh,Pharmacy
3882,Indira Gandhi National Tribal University ,Madhya pradesh,Pharmacy
3883,LNCT University ,Madhya pradesh,Pharmacy
3884,Sardar Patel University ,Madhya pradesh,Pharmacy
3885,Oriental University ,Madhya pradesh,Pharmacy
3886,Shri Krishna University ,Madhya pradesh,Pharmacy
3887,AKS University ,Madhya pradesh,Pharmacy
3888,"Medi-Caps University, Indore ",Madhya pradesh,Pharmacy
3889,"People's University, Bhopal ",Madhya pradesh,Pharmacy
3890,"Swami Vivekanand University, Sagar ",Madhya pradesh,Pharmacy
3891,"Acropolis Group of Institutions, Indore ",Madhya pradesh,Pharmacy
3892,Shri Govindram Seksaria Institute of Technology and ,Madhya pradesh,Pharmacy
3893,Bhabha University ,Madhya pradesh,Pharmacy
3894,Shivajirao Kadam Institute of Technology & Management ,Madhya pradesh,Pharmacy
3895,Sarvepalli Radhakrishnan University ,Madhya pradesh,Pharmacy
3896,"Malwanchal University, Indore ",Madhya pradesh,Pharmacy
3897,Madhyanchal Professional University ,Madhya pradesh,Pharmacy
3898,"IES University, Bhopal ",Madhya pradesh,Pharmacy
3899,Vikrant Group of Institutions ,Madhya pradesh,Pharmacy
3900,"Chameli Devi Group of Institution, Indore ",Madhya pradesh,Pharmacy
3901,"VISM Group of Studies, Gwalior ",Madhya pradesh,Pharmacy
3902,P.K. University ,Madhya pradesh,Pharmacy
3903,"Swami Vivekanand Group of Institutions, Indore ",Madhya pradesh,Pharmacy
3904,"IPS Group of Colleges, Gwalior ",Madhya pradesh,Pharmacy
3905,"Al Shifa College of Pharmacy, Perinthalmanna ",Kerala,Pharmacy
3906,St. Joseph's College of Pharmacy ,Kerala,Pharmacy
3907,"Devaki Amma's Guruvayurappan College of Architecture Chelambra, ",Kerala,Pharmacy
3908,"Amala Ayurvedic Hospital and Research Centre, Thrissur ",Kerala,Pharmacy
3909,"Amrita School of Pharmacy, Kochi ",Kerala,Pharmacy
3910,Chemists College of Pharmaceutical Sciences and Research ,Kerala,Pharmacy
3911,"Crescent College of Pharmaceutical Sciences Payangadi , ",Kerala,Pharmacy
3912,The Dale View College of Pharmacy and ,Kerala,Pharmacy
3913,"Devaki Amma Memorial College of Pharmacy, Malappuram ",Kerala,Pharmacy
3914,Ezhuthachan College of Pharmaceutical Sciences ,Kerala,Pharmacy
3915,"Grace College of Pharmacy, Palakkad ",Kerala,Pharmacy
3916,"Jamia Salafiya Pharmacy College, Malappuram ",Kerala,Pharmacy
3917,"JDT Islam College of Pharmacy, Calicut ",Kerala,Pharmacy
3918,KTN College of pharmacy ,Kerala,Pharmacy
3919,"KVM College of Pharmacy, Cherthala ",Kerala,Pharmacy
3920,"Lisie College of Pharmacy, Cochin ",Kerala,Pharmacy
3921,"Mar Dioscorus College of Pharmacy Sreekariyam, Thiruvananthapuram ",Kerala,Pharmacy
3922,National College of Pharmacy ,Kerala,Pharmacy
3923,Nehru College of Pharmacy ,Kerala,Pharmacy
3924,Nirmala College of Pharmacy ,Kerala,Pharmacy
3925,"Pushpagiri College of Pharmacy Perumthuruthy, Tiruvalla ",Kerala,Pharmacy
3926,Sreekrishna College of Pharmacy and Research Centre ,Kerala,Pharmacy
3927,"Government Medical College, Thiruvananthapuram ",Kerala,Pharmacy
3928,"Government Medical College, Kottayam ",Kerala,Pharmacy
3929,"Government Medical College, Kozhikode ",Kerala,Pharmacy
3930,"Karuna Medical College, Chittur ",Kerala,Pharmacy
3931,T.D. Medical College ,Kerala,Pharmacy
3932,"Amrita Vishwa Vidyapeetham Kochi Campus, Kochi ",Kerala,Pharmacy
3933,Kerala University of Health Sciences ,Kerala,Pharmacy
3934,"Vaidyaratnam P.S. Varier Ayurveda College, Malappuram ",Kerala,Pharmacy
3935,Birla Institute of Technology and Science ,Rajasthan,Pharmacy
3936,"Banasthali Vidyapith, Jaipur ",Rajasthan,Pharmacy
3937,All India Institute of Medical Sciences ,Rajasthan,Pharmacy
3938,Madhav University ,Rajasthan,Pharmacy
3939,Janardan Rai Nagar Rajasthan Vidyapeeth University ,Rajasthan,Pharmacy
3940,"Poddar Group of Institutions, Jaipur ",Rajasthan,Pharmacy
3941,Mahatma Jyoti Rao Phoole University ,Rajasthan,Pharmacy
3942,"Lachoo Memorial College Science and Technology, Jodhpur ",Rajasthan,Pharmacy
3943,"NIMS University, Jaipur ",Rajasthan,Pharmacy
3944,Career Point University ,Rajasthan,Pharmacy
3945,Mewar University ,Rajasthan,Pharmacy
3946,"Jaipur National University, School of Business & ",Rajasthan,Pharmacy
3947,"Singhania University, Jhunjhunu ",Rajasthan,Pharmacy
3948,Jaipur National University ,Rajasthan,Pharmacy
3949,"Tantia University, Sriganganagar ",Rajasthan,Pharmacy
3950,SunRise University ,Rajasthan,Pharmacy
3951,"OPJS University, Churu ",Rajasthan,Pharmacy
3952,Geetanjali University ,Rajasthan,Pharmacy
3953,Jayoti Vidyapeeth Women's University ,Rajasthan,Pharmacy
3954,"Apex University, Jaipur ",Rajasthan,Pharmacy
3955,Suresh Gyan Vihar University ,Rajasthan,Pharmacy
3956,"Jagannath University, Jaipur ",Rajasthan,Pharmacy
3957,"Pacific University, Udaipur ",Rajasthan,Pharmacy
3958,Jagdishprasad Jhabarmal Tibrewala University ,Rajasthan,Pharmacy
3959,"Maulana Azad University, Jodhpur ",Rajasthan,Pharmacy
3960,"Swami Keshvanand Institute of Technology, Management and ",Rajasthan,Pharmacy
3961,Maharishi Arvind University ,Rajasthan,Pharmacy
3962,"Shyam University, Dausa ",Rajasthan,Pharmacy
3963,Panjab University ,Haryana,Pharmacy
3964,Maharshi Dayanand University ,Haryana,Pharmacy
3965,Guru Jambheshwar University of Science and Technology ,Haryana,Pharmacy
3966,Maharishi Markandeshwar ,Haryana,Pharmacy
3967,Kurukshetra University ,Haryana,Pharmacy
3968,Pt Bhagwat Dayal Sharma Post Graduate Institute ,Haryana,Pharmacy
3969,Chandigarh University ,Haryana,Pharmacy
3970,"Lord Shiva College of Pharmacy, Sirsa ",Haryana,Pharmacy
3971,Apeejay Stya University ,Haryana,Pharmacy
3972,"Sri Guru Gobind Singh College of Pharmacy, ",Haryana,Pharmacy
3973,Shri Baba Mastnath Institute of Pharmaceutical Sciences ,Haryana,Pharmacy
3974,Ram Gopal College of Pharmacy ,Haryana,Pharmacy
3975,"Faculty of Pharmaceutical Sciences, PDM University, Bahadurgarh ",Haryana,Pharmacy
3976,"Gurugram University, Gurgaon ",Haryana,Pharmacy
3977,"PDM University, Bahadurgarh, Bahadurgarh ",Haryana,Pharmacy
3978,"Amity University, Gurgaon ",Haryana,Pharmacy
3979,"Starex University, Gurgaon ",Haryana,Pharmacy
3980,Modern Vidya Niketan ,Haryana,Pharmacy
3981,"KR Mangalam University, Gurgaon ",Haryana,Pharmacy
3982,"Lingaya's Vidyapeeth, Faridabad ",Haryana,Pharmacy
3983,"Sushant University / Ansal University, Gurgaon ",Haryana,Pharmacy
3984,International Institute of Technology and Management ,Haryana,Pharmacy
3985,"Jagannath University, Bahadurgarh ",Haryana,Pharmacy
3986,Global Institute of Technology and Management ,Haryana,Pharmacy
3987,Panipat Institute of Engineering & Technology ,Haryana,Pharmacy
3988,"SGT University, Gurgaon ",Haryana,Pharmacy
3989,Geeta Group of Institutions ,Haryana,Pharmacy
3990,Sat Kabir Institute of Technology and Management ,Haryana,Pharmacy
3991,Guru Nanak Institute of Technology ,Haryana,Pharmacy
3992,National Institute of Pharmaceutical Education And Research ,Gujarat,Pharmacy
3993,Maharaja Sayajirao University of Baroda ,Gujarat,Pharmacy
3994,LM College of Pharmacy ,Gujarat,Pharmacy
3995,"BK Mody Government Pharmacy College, Surat ",Gujarat,Pharmacy
3996,AR College of Pharmacy and GH Patel ,Gujarat,Pharmacy
3997,Bhagwan Mahavir College of Pharmacy ,Gujarat,Pharmacy
3998,Sardar Patel University ,Gujarat,Pharmacy
3999,L J Institute of Pharmacy ,Gujarat,Pharmacy
4000,Nirma University ,Gujarat,Pharmacy
4001,BV Patel Pharmaceutical Education and Research Development ,Gujarat,Pharmacy
4002,"Sumandeep Vidyapeeth, Vadodara ",Gujarat,Pharmacy
4003,"Atmiya University, Rajkot ",Gujarat,Pharmacy
4004,Ganpat University ,Gujarat,Pharmacy
4005,"C. U. Shah University, Wadhwan ",Gujarat,Pharmacy
4006,"Uka Tarsadia University, Bardoli ",Gujarat,Pharmacy
4007,RK University ,Gujarat,Pharmacy
4008,Dharmsinh Desai University ,Gujarat,Pharmacy
4009,Rai University ,Gujarat,Pharmacy
4010,"ITM SLS Baroda University, Vadodara ",Gujarat,Pharmacy
4011,Charotar University of Science and Technology ,Gujarat,Pharmacy
4012,"Khyati Foundation, Ahmedabad ",Gujarat,Pharmacy
4013,"Smt NilaBen ManuBhai Padalia Pharmacy College, Ahmedabad ",Gujarat,Pharmacy
4014,Dr Subhash Technical Campus ,Gujarat,Pharmacy
4015,Noble Group of Institution ,Gujarat,Pharmacy
4016,Institute of Science and Technology for Advanced ,Gujarat,Pharmacy
4017,Ashok and Rita Patel Institute of Integrated ,Gujarat,Pharmacy
4018,Bapu Gujarat Knowledge Village ,Gujarat,Pharmacy
4019,Panjab University ,Punjab,Pharmacy
4020,National Institute of Pharmaceutical Education and Research ,Punjab,Pharmacy
4021,"ISF College of pharmacy, Moga ",Punjab,Pharmacy
4022,Chitkara College of Pharmacy ,Punjab,Pharmacy
4023,Amar Shaheed Baba Ajit Singh Jujhar Singh ,Punjab,Pharmacy
4024,"Government Medical College / Rajindra Hospital-[GMCP], Patiala ",Punjab,Pharmacy
4025,Chandigarh University ,Punjab,Pharmacy
4026,"Sri Guru Gobind Singh College of Pharmacy, ",Punjab,Pharmacy
4027,"SD College of Pharmacy, Barnala ",Punjab,Pharmacy
4028,I.K. Gujral Punjab Technical University ,Punjab,Pharmacy
4029,"RIMT University, Gobindgarh ",Punjab,Pharmacy
4030,Chitkara University ,Punjab,Pharmacy
4031,"Guru Kashi University, Bathinda ",Punjab,Pharmacy
4032,"Adesh University, Bathinda ",Punjab,Pharmacy
4033,Chandigarh Group of Colleges ,Punjab,Pharmacy
4034,"Rayat Bahra University, Mohali ",Punjab,Pharmacy
4035,"Global Institute, Amritsar ",Punjab,Pharmacy
4036,"Maharaja Ranjit Singh Punjab Technical University, Bathinda ",Punjab,Pharmacy
4037,"PCTE Group of Institutes, Ludhiana ",Punjab,Pharmacy
4038,Amritsar Group of Colleges ,Punjab,Pharmacy
4039,"CT Group of Institutions, Jalandhar ",Punjab,Pharmacy
4040,"Aryans Group of Colleges, Rajpura ",Punjab,Pharmacy
4041,Doaba Group of Colleges ,Punjab,Pharmacy
4042,"Rayat Bahra Hoshiarpur Campus, Hoshiarpur ",Punjab,Pharmacy
4043,"Rayat Bahra Patiala Campus, Patiala ",Punjab,Pharmacy
4044,Global Institute of Management and Emerging Technologies ,Punjab,Pharmacy
4045,"Rayat Bahra Group of Institutions: Ropar Campus, ",Punjab,Pharmacy
4046,Guru Nanak Institute of Pharmaceutical Science and ,West bengal,Pharmacy
4047,"NSHM Knowledge Campus, Kolkata ",West bengal,Pharmacy
4048,Jadavpur University ,West bengal,Pharmacy
4049,"University of Calcutta, Kolkata ",West bengal,Pharmacy
4050,West Bengal University of Animal and Fishery ,West bengal,Pharmacy
4051,Maulana Abul Kalam Azad University of Technology ,West bengal,Pharmacy
4052,Calcutta Institute of Pharmaceutical Technology & Allied ,West bengal,Pharmacy
4053,"Adamas University, Kolkata ",West bengal,Pharmacy
4054,"Techno India University, Kolkata ",West bengal,Pharmacy
4055,Seacom Skills University ,West bengal,Pharmacy
4056,The Neotia University ,West bengal,Pharmacy
4057,Bengal School of Technology ,West bengal,Pharmacy
4058,"JIS University, Kolkata ",West bengal,Pharmacy
4059,IAS Academy ,West bengal,Pharmacy
4060,Gupta College of Technological Sciences ,West bengal,Pharmacy
4061,Carreograph Institute of Management Studies ,West bengal,Pharmacy
4062,"Sanaka Educational Trust's Group of Institutions- [SETGOI], ",West bengal,Pharmacy
4063,Bharat Technology ,West bengal,Pharmacy
4064,Bengal College of Pharmaceutical Science and Research ,West bengal,Pharmacy
4065,Dr BC Roy College of Pharmacy and ,West bengal,Pharmacy
4066,National Institute of Pharmaceutical Education And Research ,West bengal,Pharmacy
4067,Nexxus Healthcare Innovation ,West bengal,Pharmacy
4068,"University of North Bengal, Darjeeling ",West bengal,Pharmacy
4069,Bengal Institute of Pharmaceutical Sciences ,West bengal,Pharmacy
4070,Institute of Pharmacy ,West bengal,Pharmacy
4071,BCDA College of Pharmacy & Technology ,West bengal,Pharmacy
4072,Netaji Subhas Chandra Bose Institute of Pharmacy ,West bengal,Pharmacy
4073,Eminent College of Pharmaceutical Technology ,West bengal,Pharmacy
4074,Swami Vivekananda University ,West bengal,Pharmacy
4075,Siksha 'O' Anusandhan University ,Orissa,Pharmacy
4076,Sri Jayadev College of Pharmaceutical Sciences ,Orissa,Pharmacy
4077,Roland Institute of Pharmaceutical Sciences ,Orissa,Pharmacy
4078,Seemanta Institute of Pharmaceutical Sciences ,Orissa,Pharmacy
4079,Biju Patnaik University of Technology ,Orissa,Pharmacy
4080,Centurion University of Technology and Management ,Orissa,Pharmacy
4081,"Hi-tech Group of Institutions, Bhubaneswar ",Orissa,Pharmacy
4082,Gajapati Institute of Management ,Orissa,Pharmacy
4083,"Baji Rout Memorial College, Bhubaneswar ",Orissa,Pharmacy
4084,"College of Pharmaceutical Sciences Mohuda, Ganjam ",Orissa,Pharmacy
4085,Dadhichi College Of Pharmacy ,Orissa,Pharmacy
4086,Gayatri College Of Pharmacy ,Orissa,Pharmacy
4087,Gayatri Institute of Science and Technology ,Orissa,Pharmacy
4088,"Indira Gandhi Institute of Pharmaceutical Sciences, Bhubaneswar ",Orissa,Pharmacy
4089,"Kanak Manjari Institute of Pharmaceutical Sciences, Rourkela ",Orissa,Pharmacy
4090,Royal College of Pharmacy & Health Sciences ,Orissa,Pharmacy
4091,"The Pharmaceutical College, Bargarh ",Orissa,Pharmacy
4092,Sri Ram Chandra Bhanja Medical College and ,Orissa,Pharmacy
4093,"Berhampur University, Berhampur ",Orissa,Pharmacy
4094,"Utkal University, Bhubaneswar ",Orissa,Pharmacy
4095,Institute of Pharmacy and Technology ,Orissa,Pharmacy
4096,"College of Pharmaceutical Sciences -[CPS], Bhubaneswar ",Orissa,Pharmacy
4097,"IMT Pharmacy College, Bhubaneswar ",Orissa,Pharmacy
4098,"Jeypore College of Pharmacy, Jeypore ",Orissa,Pharmacy
4099,"Hi-Tech College of Pharmacy, Bhubaneswar ",Orissa,Pharmacy
4100,"Government Polytechnic, Bhubaneswar ",Orissa,Pharmacy
4101,University of Petroleum and Energy Studies ,Uttarakhand,Pharmacy
4102,DIT University ,Uttarakhand,Pharmacy
4103,"MotherHood University, Roorkee ",Uttarakhand,Pharmacy
4104,Swami Rama Himalayan University ,Uttarakhand,Pharmacy
4105,Graphic Era Hill University ,Uttarakhand,Pharmacy
4106,Shri Guru Ram Rai University ,Uttarakhand,Pharmacy
4107,Himgiri Zee University ,Uttarakhand,Pharmacy
4108,BFIT Group of Institutions ,Uttarakhand,Pharmacy
4109,Graphic Era Hill University Bhimtal Campus ,Uttarakhand,Pharmacy
4110,Phonics Group of Institutions ,Uttarakhand,Pharmacy
4111,Sardar Bhagwan Singh University ,Uttarakhand,Pharmacy
4112,"Maya Group of Colleges, Dehradun ",Uttarakhand,Pharmacy
4113,Institute of Clinical Research ,Uttarakhand,Pharmacy
4114,Amrapali Group of Institutes ,Uttarakhand,Pharmacy
4115,GRD Institute of Management and Technology ,Uttarakhand,Pharmacy
4116,Shree Dev Bhoomi Institute of Education Science ,Uttarakhand,Pharmacy
4117,Shri Guru Ram Rai Institute of Technology ,Uttarakhand,Pharmacy
4118,Ramanand Institute of Pharmacy Management and Technology ,Uttarakhand,Pharmacy
4119,Kumaun University ,Uttarakhand,Pharmacy
4120,"Devsthali Vidyapeeth, Udham Singh Nagar ",Uttarakhand,Pharmacy
4121,"Global Institute of Pharmaceutical Education & Research, ",Uttarakhand,Pharmacy
4122,Roorkee College of Pharmacy ,Uttarakhand,Pharmacy
4123,Sardar Bhagwan Singh Post Graduate Institute of ,Uttarakhand,Pharmacy
4124,All India Institute of Medical Sciences ,Uttarakhand,Pharmacy
4125,Tamil Nadu Dr Ambedkar Law University ,Tamil nadu,Law
4126,"Saveetha School of Law, Chennai ",Tamil nadu,Law
4127,Vellore Institute of Technology ,Tamil nadu,Law
4128,SRM Institute of Technology ,Tamil nadu,Law
4129,Annamalai University ,Tamil nadu,Law
4130,"SASTRA University, Thanjavur ",Tamil nadu,Law
4131,Dr. N.G.P. Arts and Science College ,Tamil nadu,Law
4132,Karunya Institute of Technology and Sciences ,Tamil nadu,Law
4133,"Vels Institute of Science, Technology & Advanced ",Tamil nadu,Law
4134,Ponnaiyah Ramajayam Institute of Science and Technology ,Tamil nadu,Law
4135,Hindustan Institute of Technology and Science ,Tamil nadu,Law
4136,B.S. Abdur Rahman Crescent Institute of Science ,Tamil nadu,Law
4137,"Dr. M.G.R. Educational and Research Institute, Chennai ",Tamil nadu,Law
4138,"Alagappa University, Karaikudi ",Tamil nadu,Law
4139,Vellore Institute of Technology ,Tamil nadu,Law
4140,Bharath University ,Tamil nadu,Law
4141,Academy of Maritime Education and Training University ,Tamil nadu,Law
4142,Vel Tech Dr. RR & Dr. SR ,Tamil nadu,Law
4143,"Alagappa College of Technology, Anna University ",Tamil nadu,Law
4144,Indian Institute of Knowledge Management ,Tamil nadu,Law
4145,Indian School of Business Management and Administration ,Tamil nadu,Law
4146,"AVVM Sri Pushpam College, Thanjavur ",Tamil nadu,Law
4147,Chevalier T.Thomas Elizabeth College For Women ,Tamil nadu,Law
4148,"Nadar Saraswathi College of Arts and Science, ",Tamil nadu,Law
4149,"Government Law College, Madurai ",Tamil nadu,Law
4150,"Government Law College, Coimbatore ",Tamil nadu,Law
4151,"Government Law College, Tiruchirappalli ",Tamil nadu,Law
4152,"The Tamil Nadu Dr. Ambedkar Law University, ",Tamil nadu,Law
4153,"Periyar University, Salem ",Tamil nadu,Law
4154,Symbiosis Law School ,Maharashtra,Law
4155,ILS Law College ,Maharashtra,Law
4156,"Bharati Vidyapeeth New Law College -[NLC], Pune ",Maharashtra,Law
4157,Government Law College ,Maharashtra,Law
4158,Mumbai University ,Maharashtra,Law
4159,D.E.S's Shri. Navalmal Firodia Law College ,Maharashtra,Law
4160,"Manikchand Pahade Law College, Aurangabad ",Maharashtra,Law
4161,"Sinhgad Law College, Pune ",Maharashtra,Law
4162,IIT Bombay ,Maharashtra,Law
4163,"St. Xavier's College, Mumbai ",Maharashtra,Law
4164,Savitribai Phule Pune University ,Maharashtra,Law
4165,B.K Birla College Of Arts Science & ,Maharashtra,Law
4166,"DY Patil University, Navi Mumbai ",Maharashtra,Law
4167,Narsee Monjee Institute of Management Studies ,Maharashtra,Law
4168,Rashtrasant Tukadoji Maharaj Nagpur University ,Maharashtra,Law
4169,"Yashwantrao Chavan Maharashtra Open University- [YCMOU], Nashik ",Maharashtra,Law
4170,"Dayanand College of Law, Latur ",Maharashtra,Law
4171,"Navjeevan Law College, Nashik ",Maharashtra,Law
4172,Marathwada Mitramandal's College of Commerce ,Maharashtra,Law
4173,Krishna Institute of Medical Sciences University ,Maharashtra,Law
4174,"A.K.K. New Law Academy, Pune ",Maharashtra,Law
4175,Shivaji University ,Maharashtra,Law
4176,MIT World Peace University ,Maharashtra,Law
4177,ASM's Institute of Business Management & Research ,Maharashtra,Law
4178,Tata Institute of Social Sciences ,Maharashtra,Law
4179,Gopaldas Jhamatmal Advani Law College ,Maharashtra,Law
4180,"PES's Modern Law College, Pune ",Maharashtra,Law
4181,Nari Gursahani Law College ,Maharashtra,Law
4182,SVKM's Narsee Monjee Institute of Management Studies ,Maharashtra,Law
4183,Dr Ram Manohar Lohiya National Law University ,Uttar pradesh,Law
4184,"Faculty of Law, Banaras Hindu University, Varanasi ",Uttar pradesh,Law
4185,Aligarh Muslim University ,Uttar pradesh,Law
4186,University of Lucknow ,Uttar pradesh,Law
4187,"Lloyd Law College, Greater Noida ",Uttar pradesh,Law
4188,Amity Law School ,Uttar pradesh,Law
4189,"Amity University, Lucknow ",Uttar pradesh,Law
4190,Banaras Hindu University ,Uttar pradesh,Law
4191,"Amity University, Noida ",Uttar pradesh,Law
4192,Chaudhary Charan Singh University ,Uttar pradesh,Law
4193,"INMANTEC Institutions, Ghaziabad ",Uttar pradesh,Law
4194,Teerthanker Mahaveer University ,Uttar pradesh,Law
4195,"Teerthanker Mahaveer University, College of Architecture ",Uttar pradesh,Law
4196,Chhatrapati Shahu Ji Maharaj University ,Uttar pradesh,Law
4197,Shri Ram College Of Law ,Uttar pradesh,Law
4198,Deen Dayal Upadhyaya Gorakhpur University ,Uttar pradesh,Law
4199,Teerthanker Mahaveer College of Law & Legal ,Uttar pradesh,Law
4200,Baba Saheb Bhimrao Ambedkar Law College ,Uttar pradesh,Law
4201,"J.V.Jain College, Saharanpur ",Uttar pradesh,Law
4202,J.S. University ,Uttar pradesh,Law
4203,"Harish Chandra Post Graduate College, Varanasi ",Uttar pradesh,Law
4204,"Monad University, Hapur ",Uttar pradesh,Law
4205,Sharda University ,Uttar pradesh,Law
4206,Galgotias University ,Uttar pradesh,Law
4207,"Bennett University, Greater Noida ",Uttar pradesh,Law
4208,Annie Besant College of Engineering And Management ,Uttar pradesh,Law
4209,"Rama University, Kanpur ",Uttar pradesh,Law
4210,"Integral University, Lucknow ",Uttar pradesh,Law
4211,National Law University ,Delhi ncr,Law
4212,"Faculty of Law Jamia Millia Islamia University, ",Delhi ncr,Law
4213,Indian Law Institute ,Delhi ncr,Law
4214,"Faculty of Law, University of Delhi, New ",Delhi ncr,Law
4215,"Lloyd Law College, Greater Noida ",Delhi ncr,Law
4216,Amity Law School ,Delhi ncr,Law
4217,Vivekananda Institute of Professional Studies ,Delhi ncr,Law
4218,Geeta Institute of Law ,Delhi ncr,Law
4219,Apeejay Stya University ,Delhi ncr,Law
4220,Chanderprabhu Jain College of Higher Studies & ,Delhi ncr,Law
4221,Jawaharlal Nehru University ,Delhi ncr,Law
4222,"Jamia Millia Islamia University-[JMI], New Delhi ",Delhi ncr,Law
4223,"Jamia Hamdard University, New Delhi ",Delhi ncr,Law
4224,Guru Gobind Singh Indraprastha University ,Delhi ncr,Law
4225,Delhi University ,Delhi ncr,Law
4226,Maharshi Dayanand University ,Delhi ncr,Law
4227,Indian Institute of Management ,Delhi ncr,Law
4228,"Amity University, Noida ",Delhi ncr,Law
4229,Chaudhary Charan Singh University ,Delhi ncr,Law
4230,Fairfield Institute of Management and Technology ,Delhi ncr,Law
4231,"INMANTEC Institutions, Ghaziabad ",Delhi ncr,Law
4232,Indira Gandhi National Open University ,Delhi ncr,Law
4233,"Arya Post Graduate College, Panipat ",Delhi ncr,Law
4234,"SRM University Delhi NCR, Sonepat ",Delhi ncr,Law
4235,"Ramanujan college, New Delhi ",Delhi ncr,Law
4236,Shri Ram College Of Law ,Delhi ncr,Law
4237,"Gurugram University, Gurgaon ",Delhi ncr,Law
4238,TERI School of Advanced Studies ,Delhi ncr,Law
4239,Ideal Institute of Management and Technology & ,Delhi ncr,Law
4240,"Andhra University, Dr. B. R. Ambedkar College ",Andhra pradesh,Law
4241,K L University ,Andhra pradesh,Law
4242,"Sri Venkateswara College of Law, Tirupati ",Andhra pradesh,Law
4243,Sri Venkateswara University ,Andhra pradesh,Law
4244,"NVP Law College, Visakhapatnam ",Andhra pradesh,Law
4245,"Daita Sriramulu Hindu College of Law, Machilipatnam ",Andhra pradesh,Law
4246,Acharya Nagarjuna University ,Andhra pradesh,Law
4247,"Sri Eshwar Reddy College of Law, Tirupati ",Andhra pradesh,Law
4248,Indira Priyadarshini Law College ,Andhra pradesh,Law
4249,"MRVRGR Law College, Vizianagaram ",Andhra pradesh,Law
4250,"KKC College of Law, Puttur ",Andhra pradesh,Law
4251,VIT University ,Andhra pradesh,Law
4252,Siddartha Educational Academy Group of Institutions ,Andhra pradesh,Law
4253,"Anantha College of Law, Tirupati ",Andhra pradesh,Law
4254,"JC College of Law, Guntur ",Andhra pradesh,Law
4255,"PS Raju Law College, Kakinada ",Andhra pradesh,Law
4256,"Smt Velagapudi Durgamba Siddhartha Law College, Vijayawada ",Andhra pradesh,Law
4257,Sri Padmavati Mahila Visvavidyalayam ,Andhra pradesh,Law
4258,"Sri R.K.M. Law College, Chittoor ",Andhra pradesh,Law
4259,"Veeravalli College of Law, Rajahmundhry ",Andhra pradesh,Law
4260,"Visakha Law College, Visakhapatnam ",Andhra pradesh,Law
4261,Andhra University ,Andhra pradesh,Law
4262,Damodaram Sanjivayya National Law University ,Andhra pradesh,Law
4263,Dr. B. R. Ambedkar University ,Andhra pradesh,Law
4264,Krishna University ,Andhra pradesh,Law
4265,Sri Krishnadevaraya University ,Andhra pradesh,Law
4266,"Andhra University, School of Distance Education, Visakhapatnam ",Andhra pradesh,Law
4267,"Sri Padmavati Mahila Visvavidyalayam University, Directorate of ",Andhra pradesh,Law
4268,"GITAM School of Law, Visakhapatnam ",Andhra pradesh,Law
4269,National Law School of India University ,Karnataka,Law
4270,"School of Law, Christ University ",Karnataka,Law
4271,M.S. Ramaiah College of Law ,Karnataka,Law
4272,"University College of Law Bangalore University, Bangalore ",Karnataka,Law
4273,"CMR University, School of Legal Studies ",Karnataka,Law
4274,"SDM Law College Kodialbail, Mangalore ",Karnataka,Law
4275,"K.L.E. Society's S.A. Manvi Law College, Gadag ",Karnataka,Law
4276,"KLE Society's Law College, Bangalore ",Karnataka,Law
4277,Bangalore Institute of Legal Studies ,Karnataka,Law
4278,Vaikunta Baliga College of Law ,Karnataka,Law
4279,"The Oxford College of Law, Bangalore ",Karnataka,Law
4280,"Christ University, Bangalore ",Karnataka,Law
4281,Kristu Jayanti College ,Karnataka,Law
4282,"JSS Academy of Higher Education & Research, ",Karnataka,Law
4283,"Alliance University, Bangalore ",Karnataka,Law
4284,"AJ Aviation Academy, Bangalore ",Karnataka,Law
4285,"Bengaluru Law College, Bangalore ",Karnataka,Law
4286,PES University ,Karnataka,Law
4287,"Vivekananda Law College, Puttur ",Karnataka,Law
4288,"University College of Law, Karnatak University, Dharwad ",Karnataka,Law
4289,"Al Ameen College of Law, Bangalore ",Karnataka,Law
4290,Bishop Cotton Women's Christian Law College ,Karnataka,Law
4291,"Hurakadli Ajja Law College, Dharwad ",Karnataka,Law
